market_id,demographic1,demographic2
Australia 2019,-42297,6.202
Australia 2019,169660,-8.846
Australia 2019,-9173.8,-8.622
Australia 2019,-5247.7,0.788
Australia 2019,2958.6,-8.716
Australia 2019,-49773,-2.634
Australia 2019,76154,-7.998
Australia 2019,-35011,6.75
Australia 2019,36469,3.31
Australia 2019,8491.9,-8.496
Australia 2019,-35449,-9.984
Australia 2019,-6129.7,-8.566
Australia 2019,-30770,-3.184
Australia 2019,-22825,4.864
Australia 2019,109120,-8.474
Australia 2019,-2777.3,3.056
Australia 2019,34320,7.916
Australia 2019,243.01,-3.372
Australia 2019,34620,5.24
Australia 2019,172390,-4.708
Australia 2019,-38666,-1.844
Australia 2019,-13886,-4.044
Australia 2019,-31578,5.19
Australia 2019,-52167,5.62
Australia 2019,-26269,-7.994
Australia 2019,-43513,9.652
Australia 2019,-54302,11.6
Australia 2019,225380,9.58
Australia 2019,-58191,10.44
Australia 2019,-46560,-3.24
Australia 2019,194240,18.208
Australia 2019,-62249,-2.804
Australia 2019,52051,-7.182
Australia 2019,-32175,2.466
Australia 2019,-17855,-6.764
Australia 2019,-45877,-6.214
Australia 2019,-30797,-8.798
Australia 2019,-23437,4.154
Australia 2019,-30374,-4.622
Australia 2019,94052,-7.212
Australia 2019,-28641,-8.716
Australia 2019,-58293,-5.634
Australia 2019,-36346,-8.998
Australia 2019,-38111,-3.25
Australia 2019,-5630.8,-8.69
Australia 2019,-39008,-1.496
Australia 2019,-22249,5.016
Australia 2019,29710,-7.566
Australia 2019,-32070,13.816
Australia 2019,-12425,2.864
Australia 2019,91515,1.526
Australia 2019,-737.25,-8.944
Australia 2019,278820,-0.084
Australia 2019,-1627,3.628
Australia 2019,6420.4,-2.76
Australia 2019,8791.8,-5.708
Australia 2019,6534.2,-7.844
Australia 2019,60124,3.956
Australia 2019,-40978,3.19
Australia 2019,231930,-1.38
Australia 2019,46231,-7.994
Australia 2019,-39613,6.652
Australia 2019,23798,-9.4
Australia 2019,84226,0.58
Australia 2019,-29141,7.44
Australia 2019,-59560,0.76
Australia 2019,-44455,6.208
Australia 2019,-14349,-7.804
Australia 2019,-10849,9.818
Australia 2019,-39575,6.466
Australia 2019,-33995,-2.764
Australia 2019,33823,-0.214
Australia 2019,7702.7,-7.798
Australia 2019,-636.85,6.154
Japan 2019,-33574,6.378
Japan 2019,-5047.7,2.788
Japan 2019,-45341,-4.716
Japan 2019,-46693,-1.634
Japan 2019,24254,5.002
Japan 2019,-21411,-8.25
Japan 2019,-2430.8,-8.69
Japan 2019,-37508,-2.496
Japan 2019,-39449,0.016
Japan 2019,3770.3,-9.566
Japan 2019,-22550,0.816
Japan 2019,-31775,5.864
Japan 2019,-40285,-9.474
Japan 2019,20743,-5.944
Japan 2019,-16080,-7.084
Japan 2019,243.01,-5.372
Japan 2019,20020,-7.76
Japan 2019,-14108,-7.708
Japan 2019,-22666,2.156
Japan 2019,-23286,-8.044
Japan 2019,-36308,-4.81
Japan 2019,-43567,-6.38
Japan 2019,2130.9,4.006
Japan 2019,-14713,-2.348
Japan 2019,-41402,18.6
Japan 2019,-24.02,-7.42
Japan 2019,-51291,4.44
Japan 2019,-54960,1.76
Japan 2019,-48955,-9.792
Japan 2019,218350,-9.804
Japan 2019,66351,-5.182
Japan 2019,-27075,1.466
Japan 2019,-32755,-1.764
Japan 2019,-30677,-3.214
Japan 2019,-17497,1.202
Japan 2019,94463,0.154
Japan 2019,-33974,-6.622
Japan 2019,33252,5.788
Japan 2019,-9741.4,6.284
Japan 2019,53107,5.366
Japan 2019,-16346,11.002
Japan 2019,-17111,7.75
Japan 2019,3269.2,-5.69
Japan 2019,-36508,5.504
Japan 2019,-5848.9,-4.984
Japan 2019,-11030,-0.566
Japan 2019,33800,18.816
Japan 2019,-15025,-8.136
Japan 2019,-45285,-1.474
Japan 2019,193060,-7.944
Japan 2019,-3480.1,1.916
Japan 2019,-21857,-5.372
Japan 2019,-41480,4.24
Japan 2019,38242,-8.708
Japan 2019,134.24,-6.844
Japan 2019,-4885.6,-0.044
Japan 2019,-5678.1,4.19
Japan 2019,94433,-4.38
Japan 2019,8330.9,5.006
Japan 2019,-16313,9.652
Japan 2019,-22552,3.6
Japan 2019,-32124,15.58
Japan 2019,-24391,6.44
Japan 2019,-34360,-7.24
Japan 2019,-63555,18.208
Japan 2019,-49649,17.196
Japan 2019,-14449,-8.182
Japan 2019,132020,-3.534
Japan 2019,-31055,-8.764
Japan 2019,9922.5,-10.214
Japan 2019,-22297,-4.798
Japan 2019,46963,0.154
Japan 2019,-38474,3.378
Japan 2019,109350,1.788
Japan 2019,-24141,-8.716
Japan 2019,-40793,-7.634
Japan 2019,19654,-8.998
Japan 2019,-53511,-1.25
Japan 2019,-37731,10.31
Japan 2019,52492,2.504
Japan 2019,30951,-7.984
Japan 2019,-30030,-1.566
Japan 2019,-21370,13.816
Japan 2019,-13425,-3.136
Japan 2019,-31315,-2.474
Japan 2019,-2037.3,2.056
Japan 2019,-27860,3.916
Japan 2019,200840,5.628
Japan 2019,-44080,-1.76
Japan 2019,-12718,-2.708
Japan 2019,7834.2,0.156
Japan 2019,-36386,-7.044
Japan 2019,47122,7.19
Japan 2019,-52667,5.62
Japan 2019,1330.9,-8.994
Japan 2019,-31213,-8.348
Japan 2019,-40862,8.6
Japan 2019,228980,-4.42
Japan 2019,-24581,-6.56
Japan 2019,-55360,-0.24
Japan 2019,97245,2.208
Japan 2019,-59549,-1.804
Japan 2019,-18749,1.818
Japan 2019,-39375,4.466
Japan 2019,-40955,18.236
Japan 2019,-32277,-5.214
Japan 2019,10603,-4.798
Japan 2019,-18337,2.154
Japan 2019,-34174,0.378
Japan 2019,143750,-9.212
Japan 2019,-31941,-9.716
Japan 2019,-10593,0.366
Japan 2019,100850,7.002
Japan 2019,-56711,-8.25
Japan 2019,-38231,-0.69
Japan 2019,47392,-6.496
Japan 2019,-28849,19.016
Japan 2019,-26830,-4.566
Japan 2019,830.23,-4.184
Japan 2019,-11825,0.864
Japan 2019,-11975,-3.474
Japan 2019,-20367,-0.944
Japan 2019,62040,-9.084
Japan 2019,222040,17.628
Japan 2019,-26480,0.24
Japan 2019,-31608,-0.708
Japan 2019,53534,1.156
Japan 2019,77714,-7.044
Japan 2019,348920,-4.81
Japan 2019,-11767,-9.38
Japan 2019,18831,-9.994
Japan 2019,-11083,0.652
Japan 2019,-34202,-4.4
Japan 2019,-63824,15.58
Japan 2019,-32991,-6.56
Japan 2019,-19160,-6.24
Japan 2019,-61855,-7.792
Japan 2019,-41529,1.196
Japan 2019,3451.2,4.818
Japan 2019,-31075,-1.534
Japan 2019,-15154,14.236
Japan 2019,-19777,-9.214
Japan 2019,-36197,0.202
Japan 2019,77663,8.154
Japan 2019,-8303.8,-2.622
Japan 2019,-53948,-8.212
Japan 2019,-47541,-5.716
Japan 2019,111610,6.366
Japan 2019,-10346,-4.998
Japan 2019,28689,-7.25
Japan 2019,-28031,-2.69
Japan 2019,-37008,17.504
Japan 2019,62951,-0.984
Japan 2019,-28430,-4.566
Japan 2019,27030,-6.184
Japan 2019,-19325,-0.136
Japan 2019,78015,-1.474
Japan 2019,7062.7,-8.944
Japan 2019,15480,1.916
Japan 2019,112740,17.628
Japan 2019,-37680,-7.76
Japan 2019,-8208.2,9.292
Japan 2019,-42366,8.156
Japan 2019,-37286,-8.044
Japan 2019,36122,-5.81
Japan 2019,-22817,16.62
Japan 2019,-13569,-5.994
Japan 2019,-34213,8.652
Japan 2019,-38402,10.6
Japan 2019,-44624,-1.42
Japan 2019,-24261,-7.56
Japan 2019,20200,-9.24
Japan 2019,-23705,-2.792
Japan 2019,11851,-7.804
Japan 2019,-60849,0.818
Japan 2019,-28775,-7.534
Japan 2019,-20255,-7.764
Japan 2019,1722.5,2.786
Japan 2019,-37597,-4.798
Japan 2019,-19137,12.154
Japan 2019,-41074,-1.622
Japan 2019,-12448,-9.212
Japan 2019,-34941,-9.716
Japan 2019,-26243,-2.634
Japan 2019,-15046,0.002
Japan 2019,-55911,4.75
Japan 2019,469.19,18.31
Japan 2019,-11808,3.504
Japan 2019,24851,-0.984
Japan 2019,-23320,-9.566
Japan 2019,-10170,-8.184
Japan 2019,21295,-3.136
Japan 2019,9315.2,9.526
Japan 2019,-39037,4.056
Japan 2019,-31300,2.916
Japan 2019,42743,17.628
Japan 2019,-23980,-1.76
Japan 2019,-25408,4.292
Japan 2019,-42566,-2.844
Japan 2019,29414,-0.044
Japan 2019,4321.9,17.19
Japan 2019,-51067,-0.38
Japan 2019,-39469,-8.994
Japan 2019,61837,1.652
Japan 2019,-301.68,-9.4
Japan 2019,-51024,1.58
Japan 2019,27609,-6.56
Japan 2019,-51260,-4.24
Japan 2019,12245,6.208
Japan 2019,5211.1,7.196
Japan 2019,4351.2,17.818
Japan 2019,-16375,-7.534
Japan 2019,20745,4.236
Japan 2019,-28677,-8.214
Japan 2019,-20697,-3.798
Japan 2019,-1236.9,-2.846
Japan 2019,-28974,3.378
Japan 2019,-51948,9.788
Japan 2019,3218.6,-4.716
Japan 2019,29707,12.366
Japan 2019,-15546,-8.998
Japan 2019,92199,-8.25
Japan 2019,31789,-3.69
Japan 2019,27372,-1.496
Japan 2019,-2398.9,-7.984
Japan 2019,-26730,-1.566
Japan 2019,-22170,-3.184
Japan 2019,-5925.4,-8.136
Japan 2019,-43135,1.526
Japan 2019,-32737,19.056
Japan 2019,-27480,-0.084
Japan 2019,-356.99,1.628
Japan 2019,-6579.6,-1.76
Japan 2019,-23008,-4.708
Japan 2019,-36466,5.156
Japan 2019,13414,11.956
Japan 2019,-18978,-0.81
Japan 2019,-35567,-4.38
Japan 2019,-28669,-2.994
Japan 2019,-38313,16.652
Japan 2019,-28102,1.6
Japan 2019,57076,3.58
Japan 2019,54809,-2.56
Japan 2019,-35560,1.76
Japan 2019,-39755,-2.792
Japan 2019,-58149,17.196
Japan 2019,18451,-9.182
Japan 2019,-25975,-8.534
Japan 2019,3345.3,-7.764
Japan 2019,-53077,4.786
Japan 2019,6812.7,0.202
Japan 2019,45863,-8.846
Japan 2019,-19374,7.378
Japan 2019,-32548,-5.212
Japan 2019,-55541,-8.716
Japan 2019,-51693,0.366
Japan 2019,-25246,-1.998
Japan 2019,38189,1.75
Japan 2019,-7030.8,1.31
Japan 2019,51792,-1.496
Japan 2019,-45249,-4.984
Japan 2019,23570,-7.566
Japan 2019,-34170,9.816
Japan 2019,90475,-3.136
Japan 2019,138520,7.526
Japan 2019,-28237,8.056
Japan 2019,-30280,-4.084
Japan 2019,-46357,5.628
Japan 2019,-28060,3.24
Japan 2019,113290,-6.708
Japan 2019,-7065.8,-3.844
Japan 2019,17114,-6.044
Japan 2019,6821.9,-7.81
Japan 2019,29133,1.62
Japan 2019,-2165.1,10.006
Japan 2019,-24713,6.652
Japan 2019,-15802,18.6
Japan 2019,67676,-3.42
Japan 2019,-23491,-7.56
Japan 2019,17340,11.76
Japan 2019,-55555,7.208
Japan 2019,-61049,-6.804
Japan 2019,53151,-8.182
Japan 2019,305420,-8.534
Japan 2019,18745,-6.764
Japan 2019,-32677,13.786
Japan 2019,-26297,-0.798
Japan 2019,72863,-5.846
Japan 2019,16696,8.378
Japan 2019,-49248,-5.212
Japan 2019,103260,7.284
Japan 2019,134710,3.366
Japan 2019,118550,14.002
Japan 2019,-8310.6,7.75
Japan 2019,21269,-7.69
Japan 2019,11692,-6.496
Japan 2019,-40749,-4.984
Japan 2019,-9229.7,-6.566
Japan 2019,-11870,-8.184
Japan 2019,18275,-9.136
Japan 2019,48115,-5.474
Japan 2019,-32337,12.056
Japan 2019,190420,-7.084
Japan 2019,99143,-9.372
Japan 2019,-19480,-7.76
Japan 2019,50692,-0.708
Japan 2019,-23266,-0.844
Japan 2019,-27886,-6.044
Japan 2019,-26178,-4.81
Japan 2019,-11967,-5.38
Japan 2019,12831,-0.994
Japan 2019,-16113,6.652
Japan 2019,114600,7.6
Japan 2019,91176,-6.42
Japan 2019,17709,11.44
Japan 2019,60140,-7.24
Japan 2019,-47255,10.208
Japan 2019,-8148.9,-8.804
Japan 2019,-48249,12.818
Japan 2019,11125,-8.534
Japan 2019,-12455,-0.764
Japan 2019,-39277,6.786
Japan 2019,-44997,19.202
Japan 2019,40293,-2.846
Japan 2019,38926,1.378
Japan 2019,13052,5.788
Japan 2019,-10941,-4.716
Japan 2019,-60293,-3.634
Japan 2019,-34946,0.002
Japan 2019,13389,3.75
Japan 2019,-43431,-2.69
Japan 2019,-21408,-2.496
Japan 2019,6651.1,-0.984
Japan 2019,-6629.7,14.434
Japan 2019,7730.2,-0.184
Japan 2019,20975,11.864
Japan 2019,63515,-6.474
Japan 2019,-5637.3,-0.944
Japan 2019,11820,-6.084
Japan 2019,64943,0.628
Japan 2019,21840,-3.76
Japan 2019,13092,-2.708
Japan 2019,-30266,-4.844
Japan 2019,-25686,-1.044
Japan 2019,14422,-8.81
Japan 2019,-8567,-4.38
Japan 2019,-16069,-7.994
Japan 2019,1486.5,-6.348
Japan 2019,-2820.7,-2.4
Japan 2019,12180,15.58
Japan 2019,-4890.6,-6.56
Japan 2019,-27560,-8.24
Japan 2019,-38455,-2.792
Japan 2019,26851,-6.804
Japan 2019,8551.2,2.818
Japan 2019,-22675,6.466
Japan 2019,-36855,-7.764
Japan 2019,-10177,4.786
Japan 2019,46203,-8.798
Japan 2019,14613,-3.846
Japan 2019,-33174,-5.622
Japan 2019,12912,2.788
Japan 2019,-25261,-0.716
Japan 2019,-58293,18.366
Japan 2019,-6846.4,-1.998
Japan 2019,-9910.6,-4.25
Japan 2019,35829,-3.69
Japan 2019,-12808,3.504
Japan 2019,64651,-9.984
Japan 2019,-18830,0.434
Japan 2019,-29270,-3.184
Japan 2019,-32925,18.864
Japan 2019,-48385,-6.474
Japan 2019,-15737,1.056
Japan 2019,393720,1.916
Japan 2019,-1627,3.628
Japan 2019,10320,-8.76
Japan 2019,-25708,4.292
Japan 2019,-28566,-3.844
Japan 2019,74014,-1.044
Japan 2019,12322,-8.81
Japan 2019,-30367,3.62
Japan 2019,-38569,9.006
Japan 2019,105590,-0.348
Japan 2019,77098,-10.4
Japan 2019,54206,-8.42
Japan 2019,-50641,14.44
Japan 2019,-20560,1.76
Japan 2019,-35555,6.208
Japan 2019,-1148.9,-9.804
Japan 2019,-40849,5.818
Japan 2019,-17675,-7.534
Japan 2019,-6054.7,0.236
Japan 2019,-23677,10.786
Japan 2019,7302.7,-8.798
Japan 2019,12063,-7.846
Japan 2019,110730,-0.622
Japan 2019,19872,-6.212
Japan 2019,-17441,2.284
Japan 2019,-51963,2.366
Japan 2019,-17346,13.002
Japan 2019,-47311,-9.25
Japan 2019,-41931,2.31
Japan 2019,11292,-7.496
Japan 2019,-2548.9,-0.984
Japan 2019,9770.3,-2.566
Japan 2019,-35770,3.816
Japan 2019,-13025,13.864
Japan 2019,-48485,-2.474
Japan 2019,2062.7,-6.944
Japan 2019,-31780,-6.084
Japan 2019,-25757,-9.372
Japan 2019,2720.4,-7.76
Japan 2019,-1808.2,9.292
Japan 2019,-14566,-4.844
Japan 2019,-13586,8.956
Japan 2019,-39778,-0.81
Japan 2019,-56567,12.62
Japan 2019,-32569,-7.994
Japan 2019,27687,9.652
Japan 2019,-46702,6.6
Japan 2019,-40524,3.58
Japan 2019,-50291,0.44
Japan 2019,-61460,2.76
Japan 2019,-42455,10.208
Japan 2019,213650,-6.804
Japan 2019,2651.2,-6.182
Japan 2019,89425,5.466
Japan 2019,-18455,12.236
Japan 2019,-21477,1.786
Japan 2019,-43597,9.202
Japan 2019,-13437,-7.846
Japan 2019,-25274,1.378
Japan 2019,-34648,-8.212
Japan 2019,133060,-8.716
Japan 2019,-37933,3.366
Japan 2019,9353.6,7.002
Japan 2019,53489,7.75
Japan 2019,-27531,1.31
Japan 2019,-29648,-8.496
Japan 2019,-36049,14.016
Japan 2019,30170,-4.566
Japan 2019,-16570,7.816
Japan 2019,-22625,2.864
Japan 2019,135820,0.526
Japan 2019,-927.25,19.056
Japan 2019,-19680,-9.084
Japan 2019,-27157,-7.372
Japan 2019,34520,-3.76
Japan 2019,-16508,1.292
Japan 2019,-26766,-2.844
Japan 2019,11714,4.956
Japan 2019,54822,-8.81
Japan 2019,-36807,16.62
Japan 2019,80932,-8.994
Japan 2019,-26213,-5.348
Japan 2019,74898,-1.4
Japan 2019,57076,3.58
Japan 2019,809.41,-9.56
Japan 2019,-34160,8.76
Japan 2019,-13095,-9.792
Japan 2019,-37649,-6.804
Japan 2019,-4448.8,-8.182
Japan 2019,6124.9,10.466
Japan 2019,-21925,9.236
Japan 2019,-40877,-7.214
Japan 2019,-35497,-7.798
Japan 2019,31563,-3.846
Japan 2019,30456,-4.622
Japan 2019,-1247.7,-1.212
Japan 2019,-11341,5.284
Japan 2019,-8293.3,-8.634
Japan 2019,3933.6,-5.998
Japan 2019,-28511,-5.25
Japan 2019,-37131,1.31
Japan 2019,-39208,7.504
Japan 2019,-50949,5.016
Japan 2019,19470,2.434
Japan 2019,-23270,7.816
Japan 2019,-18325,6.864
Japan 2019,-49285,11.526
Japan 2019,11463,6.056
Japan 2019,-9380.1,-5.084
Japan 2019,-28957,7.628
Japan 2019,-24180,8.24
Japan 2019,691.75,-8.708
Japan 2019,78534,-8.844
Japan 2019,125290,-9.044
Japan 2019,-37778,-4.81
Japan 2019,-27267,3.62
Japan 2019,-11169,5.006
Japan 2019,-17413,4.652
Japan 2019,48098,4.6
Japan 2019,182380,15.58
Japan 2019,68109,1.44
Japan 2019,48240,-6.24
Japan 2019,-28055,4.208
Japan 2019,-50049,-6.804
Japan 2019,-31849,-0.182
Japan 2019,-24675,-3.534
United States 2019,-21785,2.236
United States 2019,-36877,-7.214
United States 2019,-3797.3,4.202
United States 2019,-1546.9,-2.846
United States 2019,-36874,13.378
United States 2019,-11848,-9.212
United States 2019,-56241,11.284
United States 2019,4106.7,6.366
United States 2019,-11046,6.002
United States 2019,1289.4,-4.25
United States 2019,47769,-5.69
United States 2019,-38308,-2.496
United States 2019,60251,-8.984
United States 2019,-24630,-8.566
United States 2019,-11000,-3.184
United States 2019,-1725.4,-6.136
United States 2019,125120,-7.474
United States 2019,-38637,-7.944
United States 2019,45620,0.916
United States 2019,-10157,-5.372
United States 2019,-25980,-0.76
United States 2019,-31708,13.292
United States 2019,-23866,-5.844
United States 2019,-26386,-7.044
United States 2019,35422,-5.81
United States 2019,-7567,16.62
United States 2019,2430.9,-8.994
United States 2019,1286.5,-3.348
United States 2019,-46502,7.6
United States 2019,38376,-5.42
United States 2019,304810,-6.56
United States 2019,65840,-7.24
United States 2019,7744.8,-4.792
United States 2019,-57049,-0.804
United States 2019,9255.2,-5.182
United States 2019,-16575,-3.534
United States 2019,-31555,3.236
United States 2019,-26977,5.786
United States 2019,34303,-2.798
United States 2019,-20937,-7.846
United States 2019,-1173.8,4.378
United States 2019,-16848,5.788
United States 2019,12659,-8.716
United States 2019,1706.7,8.366
United States 2019,3453.6,-7.998
United States 2019,-29311,2.75
United States 2019,44989,-1.69
United States 2019,41492,-0.496
United States 2019,-46749,3.016
United States 2019,-28830,18.434
United States 2019,-32670,18.816
United States 2019,-21025,2.864
United States 2019,-40885,2.526
United States 2019,-23987,-6.944
United States 2019,-28680,3.916
United States 2019,-49557,-2.372
United States 2019,-9979.6,10.24
United States 2019,-34008,20.292
United States 2019,-23766,1.156
United States 2019,-23786,2.956
United States 2019,69222,8.19
United States 2019,-5267,0.62
United States 2019,-8369.1,6.006
United States 2019,9986.5,-4.348
United States 2019,118700,-2.4
United States 2019,40376,7.58
United States 2019,166110,-1.56
United States 2019,-52360,10.76
United States 2019,-32955,7.208
United States 2019,-30749,-9.804
United States 2019,-54149,-0.182
United States 2019,2824.9,-1.534
United States 2019,-29255,5.236
United States 2019,-5677.5,-10.214
United States 2019,-35837,10.202
United States 2019,-34137,3.154
United States 2019,-27774,-6.622
United States 2019,-15748,-4.212
United States 2019,33259,1.284
United States 2019,211710,-1.634
United States 2019,139350,7.002
United States 2019,-30051,17.75
United States 2019,-8130.8,9.31
United States 2019,-15308,-0.496
United States 2019,97651,10.016
United States 2019,56090,-6.566
United States 2019,-15270,-5.184
United States 2019,42175,-9.136
United States 2019,-27485,-0.474
United States 2019,-18737,-8.944
United States 2019,-980.08,-8.084
United States 2019,-48857,1.628
United States 2019,-28680,-0.76
United States 2019,-20908,4.292
United States 2019,-14266,-8.844
United States 2019,-10586,-8.044
United States 2019,-23078,-6.81
United States 2019,-57267,16.62
United States 2019,-32969,-9.994
United States 2019,20587,-7.348
United States 2019,35498,-4.4
United States 2019,-5824,-5.42
United States 2019,382810,2.44
United States 2019,3840.3,0.76
United States 2019,-51945,-6.792
United States 2019,-16249,-7.804
United States 2019,-60949,-5.182
United States 2019,-32075,0.466
United States 2019,-6234.7,-2.764
United States 2019,-28377,-10.214
United States 2019,-37497,-4.798
United States 2019,78463,-2.846
United States 2019,33826,12.378
United States 2019,-31548,0.788
United States 2019,-45841,-2.716
United States 2019,32707,-2.634
United States 2019,-25746,6.002
United States 2019,-47111,9.75
United States 2019,52289,5.31
United States 2019,-16708,2.504
United States 2019,-17949,6.016
United States 2019,-28830,11.434
United States 2019,48330,-0.184
United States 2019,-20125,-5.136
United States 2019,-44185,10.526
United States 2019,-5537.3,-4.944
United States 2019,-32260,-3.084
United States 2019,-31157,-9.372
United States 2019,-41680,9.24
United States 2019,-31708,-3.708
United States 2019,-8265.8,1.156
United States 2019,-34186,3.956
United States 2019,32922,-5.81
United States 2019,-47867,-5.38
United States 2019,-28569,-3.994
United States 2019,-19013,3.652
United States 2019,101800,11.6
United States 2019,-60674,-6.42
United States 2019,-10341,9.44
United States 2019,118640,3.76
United States 2019,135940,-0.792
United States 2019,-32849,-6.804
United States 2019,-9748.8,3.818
United States 2019,27825,-7.534
United States 2019,-31655,1.236
United States 2019,-13577,-4.214
United States 2019,-42297,0.202
United States 2019,-21137,1.154
United States 2019,-973.79,-8.622
United States 2019,-49048,-7.212
United States 2019,221660,15.284
United States 2019,63307,-4.634
United States 2019,-35146,-5.998
United States 2019,80689,0.75
United States 2019,-12731,-3.69
United States 2019,48192,-6.496
United States 2019,44051,15.016
United States 2019,-15130,-9.566
United States 2019,-26170,-2.184
United States 2019,7374.6,5.864
United States 2019,-43085,8.526
United States 2019,60463,13.056
United States 2019,-15780,-5.084
United States 2019,-17257,-3.372
United States 2019,46020,-5.76
United States 2019,58792,3.292
United States 2019,18434,-5.844
United States 2019,-39586,5.956
United States 2019,302120,-4.81
